x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,y
39,technician,divorced,high,yes,no,may,phone,15,11,999,0,-1.8,92.893,-46.2,1.25,5099.1,FALSE
31,blue-collar,married,middle,yes,yes,may,phone,248,1,999,0,1.1,93.994,-36.4,4.859,5191,FALSE
60,self-employed,single,middle,yes,no,jun,phone,11,5,999,0,1.4,94.465,-41.8,4.959,5228.1,FALSE
55,technician,married,middle,unknown,unknown,may,phone,130,2,999,0,1.1,93.994,-36.4,4.855,5191,FALSE
29,admin,married,university,no,yes,jun,phone,105,1,999,0,1.4,94.465,-41.8,4.961,5228.1,FALSE
46,management,married,university,unknown,unknown,oct,cell,83,2,12,2,-1.1,94.601,-49.5,1.032,4963.6,FALSE
27,services,single,high,no,no,jul,cell,505,2,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
57,management,married,university,yes,no,aug,cell,71,1,5,2,-2.9,92.201,-31.4,0.883,5076.2,FALSE
40,blue-collar,married,primary,yes,no,may,phone,446,7,999,0,1.1,93.994,-36.4,4.856,5191,FALSE
50,blue-collar,married,primary,no,no,may,phone,574,1,999,0,1.1,93.994,-36.4,4.864,5191,FALSE
54,management,married,university,yes,no,jul,cell,100,2,999,0,1.4,93.918,-42.7,4.961,5228.1,FALSE
40,admin,married,university,yes,no,may,phone,66,2,999,0,1.1,93.994,-36.4,4.856,5191,FALSE
37,self-employed,single,university,yes,no,apr,cell,270,2,999,1,-1.8,93.075,-47.1,1.365,5099.1,FALSE
57,technician,married,university,yes,yes,aug,cell,30,9,999,0,1.4,93.444,-36.1,4.962,5228.1,FALSE
42,technician,single,high,no,no,may,phone,186,1,999,0,1.1,93.994,-36.4,4.86,5191,FALSE
30,blue-collar,single,high,yes,no,jul,phone,13,16,999,0,1.4,93.918,-42.7,4.968,5228.1,FALSE
59,self-employed,married,professional,no,no,nov,cell,383,4,999,1,-0.1,93.2,-42,4.021,5195.8,FALSE
72,unknown,married,unknown,yes,yes,aug,cell,207,8,999,1,-2.9,92.201,-31.4,0.825,5076.2,TRUE
39,blue-collar,married,primary,no,no,jun,phone,202,2,999,0,1.4,94.465,-41.8,4.961,5228.1,FALSE
39,services,married,high,yes,no,jul,cell,67,2,999,0,1.4,93.918,-42.7,4.963,5228.1,FALSE
36,technician,married,professional,no,no,may,phone,221,1,999,0,1.1,93.994,-36.4,4.856,5191,FALSE
52,blue-collar,married,primary,no,no,may,cell,239,3,999,0,-1.8,92.893,-46.2,1.334,5099.1,FALSE
33,unemployed,married,middle,no,no,may,phone,545,1,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
31,student,single,high,yes,no,apr,cell,756,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,FALSE
42,management,married,high,yes,no,jul,cell,96,3,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
44,management,divorced,middle,no,no,may,phone,70,2,999,0,1.1,93.994,-36.4,4.864,5191,FALSE
30,technician,single,professional,yes,yes,aug,cell,94,3,999,0,1.4,93.444,-36.1,4.964,5228.1,FALSE
35,blue-collar,divorced,high,yes,no,may,cell,187,1,999,0,-1.8,92.893,-46.2,1.344,5099.1,FALSE
34,management,divorced,university,no,yes,jul,cell,321,5,999,0,1.4,93.918,-42.7,4.961,5228.1,FALSE
51,technician,married,high,no,no,nov,cell,198,2,999,0,-0.1,93.2,-42,4.191,5195.8,FALSE
32,admin,married,university,no,no,jul,phone,56,1,999,0,1.4,93.918,-42.7,4.955,5228.1,FALSE
36,admin,single,high,yes,no,apr,phone,777,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,FALSE
52,retired,married,high,yes,yes,jun,phone,141,2,999,0,1.4,94.465,-41.8,4.959,5228.1,FALSE
31,blue-collar,married,primary,no,yes,may,cell,204,2,999,1,-1.8,92.893,-46.2,1.266,5099.1,FALSE
33,blue-collar,single,primary,no,no,jun,phone,147,1,999,0,1.4,94.465,-41.8,4.961,5228.1,FALSE
61,management,married,professional,no,no,sep,cell,380,1,999,0,-1.1,94.199,-37.5,0.877,4963.6,FALSE
51,management,married,high,no,no,aug,cell,158,1,999,0,1.4,93.444,-36.1,4.965,5228.1,FALSE
30,technician,single,high,yes,no,aug,cell,230,1,999,0,1.4,93.444,-36.1,4.963,5228.1,FALSE
48,technician,married,unknown,no,yes,may,phone,136,1,999,0,1.1,93.994,-36.4,4.859,5191,FALSE
57,admin,married,university,no,no,nov,cell,127,3,999,0,-0.1,93.2,-42,4.021,5195.8,FALSE
60,blue-collar,married,professional,yes,no,apr,cell,545,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,TRUE
31,admin,single,university,no,no,aug,cell,331,2,999,0,-2.9,92.201,-31.4,0.883,5076.2,FALSE
34,blue-collar,married,primary,yes,no,may,cell,137,1,999,0,-1.8,92.893,-46.2,1.291,5099.1,FALSE
45,entrepreneur,divorced,university,no,no,may,phone,462,4,999,0,-1.8,92.893,-46.2,1.25,5099.1,TRUE
46,blue-collar,married,middle,yes,no,apr,cell,188,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,FALSE
40,blue-collar,married,primary,no,no,may,phone,182,2,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
40,blue-collar,married,high,yes,yes,jun,phone,63,1,999,0,1.4,94.465,-41.8,4.959,5228.1,FALSE
49,admin,divorced,high,yes,no,jun,phone,115,20,999,0,1.4,94.465,-41.8,4.959,5228.1,FALSE
51,entrepreneur,divorced,university,yes,no,may,phone,231,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,FALSE
41,blue-collar,married,primary,no,no,may,phone,74,2,999,0,1.1,93.994,-36.4,4.86,5191,FALSE
31,entrepreneur,single,primary,yes,yes,jun,phone,8,3,999,0,1.4,94.465,-41.8,4.959,5228.1,FALSE
46,services,divorced,middle,no,no,may,cell,96,2,999,1,-1.8,92.893,-46.2,1.334,5099.1,FALSE
55,unknown,married,unknown,no,no,aug,cell,105,1,999,0,1.4,93.444,-36.1,4.963,5228.1,FALSE
28,services,single,university,yes,no,sep,cell,274,1,999,0,-3.4,92.379,-29.8,0.797,5017.5,FALSE
46,blue-collar,married,primary,yes,no,jul,cell,342,1,999,0,1.4,93.918,-42.7,4.957,5228.1,FALSE
55,admin,married,primary,no,no,jun,phone,137,4,999,0,1.4,94.465,-41.8,4.866,5228.1,FALSE
34,housemaid,married,high,no,no,may,cell,361,5,999,1,-1.8,92.893,-46.2,1.334,5099.1,FALSE
47,technician,married,professional,no,no,may,phone,194,1,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
49,blue-collar,married,middle,no,yes,may,phone,554,3,999,0,1.1,93.994,-36.4,4.858,5191,FALSE
36,blue-collar,married,high,yes,yes,may,phone,426,6,999,0,1.1,93.994,-36.4,4.86,5191,FALSE
34,management,married,university,no,no,may,phone,187,3,999,0,1.1,93.994,-36.4,4.86,5191,FALSE
35,admin,married,university,yes,no,may,phone,162,5,999,0,1.1,93.994,-36.4,4.86,5191,FALSE
26,technician,married,professional,yes,no,jul,phone,277,2,999,0,1.4,93.918,-42.7,4.966,5228.1,FALSE
36,admin,married,university,no,no,jul,cell,58,11,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
37,technician,married,professional,yes,no,may,phone,216,2,999,0,1.1,93.994,-36.4,4.856,5191,FALSE
52,technician,married,professional,yes,yes,nov,phone,285,2,999,1,-0.1,93.2,-42,4.153,5195.8,FALSE
35,technician,single,high,no,no,aug,cell,1258,1,999,0,1.4,93.444,-36.1,4.964,5228.1,TRUE
31,technician,married,professional,yes,yes,aug,cell,98,1,999,0,1.4,93.444,-36.1,4.965,5228.1,FALSE
35,admin,single,primary,yes,no,may,phone,210,2,999,0,1.1,93.994,-36.4,4.855,5191,FALSE
30,technician,single,unknown,yes,no,may,phone,144,3,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
42,technician,divorced,professional,yes,no,aug,cell,408,1,999,0,1.4,93.444,-36.1,4.97,5228.1,FALSE
29,student,single,professional,yes,yes,nov,cell,123,1,7,1,-3.4,92.649,-30.1,0.714,5017.5,TRUE
33,entrepreneur,single,university,no,no,may,cell,197,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,FALSE
47,admin,single,high,no,no,may,cell,1114,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,FALSE
49,admin,married,high,no,no,oct,cell,169,1,6,3,-1.1,94.601,-49.5,0.985,4963.6,TRUE
38,admin,divorced,university,no,no,apr,cell,360,1,999,0,-1.8,93.075,-47.1,1.392,5099.1,TRUE
32,admin,divorced,university,yes,yes,may,cell,156,5,999,0,-1.8,92.893,-46.2,1.244,5099.1,FALSE
27,services,single,high,yes,yes,jun,phone,25,26,999,0,1.4,94.465,-41.8,4.959,5228.1,FALSE
47,technician,divorced,high,yes,no,jul,phone,147,1,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
28,admin,single,university,no,no,aug,cell,332,1,999,0,-2.9,92.201,-31.4,0.879,5076.2,TRUE
84,retired,divorced,unknown,no,no,sep,cell,333,1,3,2,-1.1,94.199,-37.5,0.877,4963.6,TRUE
36,blue-collar,married,primary,yes,no,may,cell,94,5,999,0,-1.8,92.893,-46.2,1.344,5099.1,FALSE
41,blue-collar,married,primary,no,no,may,phone,259,1,999,0,1.1,93.994,-36.4,4.86,5191,FALSE
46,housemaid,married,middle,no,no,may,phone,165,2,999,0,1.1,93.994,-36.4,4.856,5191,FALSE
44,technician,married,high,yes,yes,jun,phone,491,3,999,0,1.4,94.465,-41.8,4.962,5228.1,FALSE
31,admin,married,university,no,no,aug,cell,119,9,999,0,1.4,93.444,-36.1,4.965,5228.1,FALSE
36,services,married,high,no,no,jun,phone,49,2,999,0,1.4,94.465,-41.8,4.961,5228.1,FALSE
35,blue-collar,married,middle,no,no,jun,phone,438,1,999,0,1.4,94.465,-41.8,4.864,5228.1,FALSE
52,blue-collar,married,primary,no,no,aug,cell,69,2,999,0,1.4,93.444,-36.1,4.964,5228.1,FALSE
57,blue-collar,divorced,primary,no,no,jul,cell,632,6,999,0,1.4,93.918,-42.7,4.961,5228.1,TRUE
31,blue-collar,married,high,no,no,may,cell,128,1,999,0,-1.8,92.893,-46.2,1.244,5099.1,FALSE
47,retired,single,primary,no,no,jul,cell,157,5,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
32,technician,single,professional,no,yes,jul,phone,181,1,999,0,1.4,93.918,-42.7,4.968,5228.1,FALSE
30,student,single,university,yes,no,dec,cell,256,1,999,0,-3,92.713,-33,0.706,5023.5,FALSE
54,unknown,married,middle,yes,no,jul,cell,174,2,13,2,-1.7,94.215,-40.3,0.876,4991.6,FALSE
26,blue-collar,married,middle,no,no,apr,cell,78,2,999,0,-1.8,93.075,-47.1,1.41,5099.1,TRUE
38,blue-collar,married,middle,yes,no,may,phone,276,2,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
28,technician,married,professional,no,no,jul,cell,53,1,999,0,1.4,93.918,-42.7,4.968,5228.1,FALSE
54,blue-collar,married,unknown,yes,no,apr,cell,113,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,FALSE
38,blue-collar,married,middle,yes,no,may,cell,240,5,999,0,-1.8,92.893,-46.2,1.354,5099.1,FALSE
43,blue-collar,single,primary,yes,yes,jul,cell,1806,4,999,0,1.4,93.918,-42.7,4.957,5228.1,TRUE
28,technician,married,high,no,no,may,phone,180,1,999,0,1.1,93.994,-36.4,4.856,5191,FALSE
37,services,single,high,no,no,jul,cell,52,6,999,0,1.4,93.918,-42.7,4.968,5228.1,FALSE
47,retired,married,middle,no,yes,aug,cell,97,1,999,0,1.4,93.444,-36.1,4.965,5228.1,FALSE
54,technician,married,university,yes,no,jun,phone,394,1,999,0,1.4,94.465,-41.8,4.958,5228.1,FALSE
32,blue-collar,married,middle,no,no,may,cell,548,2,999,0,-1.8,92.893,-46.2,1.291,5099.1,TRUE
26,admin,single,middle,no,no,jun,phone,11,3,999,0,1.4,94.465,-41.8,4.959,5228.1,FALSE
34,admin,married,university,no,no,nov,cell,124,3,999,0,-0.1,93.2,-42,4.021,5195.8,FALSE
32,self-employed,married,high,yes,no,aug,cell,151,3,999,0,1.4,93.444,-36.1,4.963,5228.1,FALSE
48,technician,married,professional,yes,no,jul,cell,383,2,999,0,1.4,93.918,-42.7,4.962,5228.1,TRUE
32,technician,divorced,professional,no,no,nov,cell,288,1,999,0,-0.1,93.2,-42,4.153,5195.8,FALSE
36,technician,married,professional,yes,no,may,cell,62,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,FALSE
33,services,divorced,high,yes,no,jun,phone,73,2,999,0,1.4,94.465,-41.8,4.961,5228.1,FALSE
51,admin,married,university,yes,no,aug,cell,212,1,999,0,-2.9,92.201,-31.4,0.829,5076.2,TRUE
33,blue-collar,married,high,no,no,may,phone,858,1,999,0,1.1,93.994,-36.4,4.859,5191,TRUE
36,services,single,high,yes,no,jul,cell,862,1,999,0,1.4,93.918,-42.7,4.962,5228.1,TRUE
39,blue-collar,married,middle,no,no,nov,cell,310,1,999,0,-0.1,93.2,-42,4.191,5195.8,FALSE
39,unemployed,married,middle,yes,no,nov,cell,640,1,999,1,-0.1,93.2,-42,4.12,5195.8,FALSE
27,admin,single,high,no,no,jul,cell,158,1,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
34,admin,married,university,no,no,jul,cell,416,4,999,0,1.4,93.918,-42.7,4.96,5228.1,FALSE
78,unknown,married,unknown,yes,no,sep,cell,95,1,999,0,-3.4,92.379,-29.8,0.781,5017.5,FALSE
25,technician,single,middle,yes,no,may,cell,14,4,999,0,-1.8,92.893,-46.2,1.25,5099.1,FALSE
33,admin,married,university,yes,no,aug,cell,315,2,999,0,1.4,93.444,-36.1,4.963,5228.1,FALSE
29,admin,divorced,middle,yes,no,nov,cell,134,1,999,0,-0.1,93.2,-42,4.12,5195.8,FALSE
32,admin,married,university,no,no,nov,cell,18,6,999,0,-0.1,93.2,-42,4.076,5195.8,FALSE
25,blue-collar,single,primary,no,yes,jul,cell,1127,3,999,0,1.4,93.918,-42.7,4.957,5228.1,TRUE
27,self-employed,single,university,no,no,aug,cell,241,2,999,0,-2.9,92.201,-31.4,0.861,5076.2,FALSE
51,services,married,middle,yes,no,jun,phone,250,3,999,0,1.4,94.465,-41.8,4.959,5228.1,FALSE
28,management,married,high,no,no,jun,phone,61,6,999,0,1.4,94.465,-41.8,4.961,5228.1,FALSE
32,services,divorced,high,no,no,apr,cell,765,3,999,0,-1.8,93.075,-47.1,1.435,5099.1,FALSE
29,admin,single,high,yes,no,may,phone,511,2,999,0,1.1,93.994,-36.4,4.856,5191,FALSE
56,technician,married,professional,yes,no,jun,phone,150,2,999,0,1.4,94.465,-41.8,4.866,5228.1,FALSE
42,self-employed,married,university,no,no,aug,cell,1206,4,999,0,1.4,93.444,-36.1,4.966,5228.1,TRUE
34,technician,married,professional,no,no,aug,cell,174,1,999,0,1.4,93.444,-36.1,4.965,5228.1,FALSE
40,technician,married,university,yes,no,nov,phone,10,3,999,0,-0.1,93.2,-42,4.021,5195.8,FALSE
32,admin,single,university,yes,no,aug,cell,59,9,999,0,1.4,93.444,-36.1,4.962,5228.1,FALSE
30,services,married,high,no,no,jun,phone,24,1,999,0,1.4,94.465,-41.8,4.967,5228.1,FALSE
42,admin,divorced,university,yes,no,nov,cell,199,2,999,0,-0.1,93.2,-42,4.191,5195.8,FALSE
35,admin,single,university,yes,no,jul,cell,963,2,999,0,1.4,93.918,-42.7,4.963,5228.1,TRUE
34,admin,single,university,yes,no,may,cell,36,1,999,1,-1.8,92.893,-46.2,1.334,5099.1,FALSE
45,admin,married,high,yes,no,may,cell,182,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,FALSE
57,retired,single,primary,yes,no,jun,phone,107,1,999,0,1.4,94.465,-41.8,4.961,5228.1,FALSE
53,blue-collar,married,primary,no,no,nov,cell,205,2,999,0,-0.1,93.2,-42,4.021,5195.8,FALSE
31,services,married,primary,no,no,nov,cell,843,3,999,0,-0.1,93.2,-42,4.076,5195.8,FALSE
30,admin,single,university,yes,no,jul,cell,27,3,999,0,1.4,93.918,-42.7,4.968,5228.1,FALSE
30,admin,single,university,no,no,aug,cell,180,1,999,0,1.4,93.444,-36.1,4.963,5228.1,FALSE
37,blue-collar,married,middle,no,yes,jul,phone,88,7,999,0,1.4,93.918,-42.7,4.968,5228.1,FALSE
35,technician,married,primary,no,no,may,phone,107,3,999,0,1.1,93.994,-36.4,4.864,5191,FALSE
37,entrepreneur,divorced,university,no,yes,jul,cell,362,1,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
46,housemaid,divorced,primary,no,yes,jul,cell,518,1,999,0,1.4,93.918,-42.7,4.961,5228.1,FALSE
55,retired,divorced,high,no,no,jul,cell,609,6,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
24,blue-collar,single,middle,yes,no,jul,cell,74,2,999,0,1.4,93.918,-42.7,4.963,5228.1,FALSE
30,technician,married,professional,yes,no,aug,cell,159,1,999,0,1.4,93.444,-36.1,4.964,5228.1,FALSE
32,unemployed,married,high,yes,no,nov,cell,728,1,999,0,-0.1,93.2,-42,4.076,5195.8,TRUE
50,unemployed,married,high,no,yes,may,phone,38,12,999,0,1.1,93.994,-36.4,4.858,5191,FALSE
39,unemployed,married,university,no,no,may,phone,191,1,999,0,1.1,93.994,-36.4,4.859,5191,FALSE
27,admin,single,university,no,no,apr,cell,317,1,12,1,-1.8,93.749,-34.6,0.638,5008.7,TRUE
33,admin,single,university,yes,no,jul,cell,289,1,999,1,-1.7,94.215,-40.3,0.827,4991.6,FALSE
37,admin,single,university,no,yes,jul,cell,312,5,999,0,1.4,93.918,-42.7,4.963,5228.1,FALSE
51,admin,married,high,no,no,jun,phone,308,4,999,0,1.4,94.465,-41.8,4.967,5228.1,FALSE
40,admin,married,high,no,yes,jul,phone,31,1,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
50,housemaid,married,primary,no,no,aug,cell,343,1,999,0,1.4,93.444,-36.1,4.965,5228.1,FALSE
36,admin,married,university,yes,no,aug,cell,165,2,999,0,1.4,93.444,-36.1,4.962,5228.1,FALSE
29,admin,divorced,high,yes,yes,may,,78,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,FALSE
27,technician,single,university,no,yes,apr,cell,400,5,999,1,-1.8,93.075,-47.1,1.405,5099.1,FALSE
29,services,married,high,no,no,oct,cell,424,1,999,1,-3.4,92.431,-26.9,0.728,5017.5,TRUE
39,self-employed,married,high,no,no,may,cell,11,8,999,0,-1.8,92.893,-46.2,1.244,5099.1,FALSE
35,blue-collar,married,middle,no,no,may,cell,297,2,999,0,-1.8,92.893,-46.2,1.281,5099.1,FALSE
52,services,single,high,no,no,may,phone,455,1,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
59,retired,married,primary,no,no,jun,phone,235,5,999,0,1.4,94.465,-41.8,4.864,5228.1,FALSE
32,technician,divorced,professional,yes,yes,mar,cell,460,1,999,0,-1.8,92.843,-50,1.556,5099.1,TRUE
31,blue-collar,married,primary,yes,no,jul,cell,158,1,999,0,1.4,93.918,-42.7,4.963,5228.1,FALSE
39,self-employed,single,middle,yes,no,jul,cell,835,4,999,0,1.4,93.918,-42.7,4.96,5228.1,FALSE
31,services,married,high,no,yes,jun,phone,108,2,999,0,1.4,94.465,-41.8,4.967,5228.1,FALSE
33,blue-collar,single,professional,no,no,may,cell,304,6,999,0,-1.8,92.893,-46.2,1.291,5099.1,FALSE
50,entrepreneur,married,university,no,no,nov,cell,102,1,999,0,-0.1,93.2,-42,4.191,5195.8,FALSE
21,student,single,high,yes,no,may,cell,226,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,TRUE
48,blue-collar,married,primary,yes,no,jul,phone,277,1,999,0,1.4,93.918,-42.7,4.961,5228.1,FALSE
37,services,married,high,no,no,apr,cell,1010,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,FALSE
29,services,single,high,no,no,apr,cell,473,2,999,1,-1.8,93.075,-47.1,1.405,5099.1,FALSE
38,blue-collar,married,primary,no,no,may,cell,72,2,999,1,-1.8,92.893,-46.2,1.266,5099.1,FALSE
48,technician,divorced,professional,yes,no,aug,cell,200,1,999,0,1.4,93.444,-36.1,4.964,5228.1,FALSE
34,blue-collar,married,primary,yes,no,jul,cell,246,4,999,0,1.4,93.918,-42.7,4.961,5228.1,FALSE
44,entrepreneur,married,primary,no,yes,jun,phone,75,4,999,0,1.4,94.465,-41.8,4.864,5228.1,FALSE
38,blue-collar,divorced,university,yes,yes,jun,cell,87,2,999,0,-2.9,92.963,-40.8,1.266,5076.2,FALSE
28,student,single,high,yes,no,jul,cell,250,2,6,1,-1.7,94.215,-40.3,0.827,4991.6,TRUE
42,technician,single,university,yes,yes,aug,cell,275,8,999,0,1.4,93.444,-36.1,4.965,5228.1,FALSE
41,technician,single,university,yes,no,may,phone,90,1,999,0,1.1,93.994,-36.4,4.86,5191,FALSE
45,blue-collar,married,primary,yes,no,may,phone,160,1,999,0,1.1,93.994,-36.4,4.856,5191,FALSE
38,admin,married,university,no,no,aug,cell,30,2,999,0,1.4,93.444,-36.1,4.968,5228.1,FALSE
38,admin,married,high,no,no,jul,cell,175,5,999,0,1.4,93.918,-42.7,4.968,5228.1,FALSE
36,blue-collar,single,high,no,yes,may,phone,163,2,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
29,admin,single,university,no,no,jul,cell,106,2,999,0,1.4,93.918,-42.7,4.961,5228.1,FALSE
36,blue-collar,married,middle,yes,no,may,phone,93,2,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
44,admin,married,high,no,no,jul,cell,42,3,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
31,student,single,university,yes,yes,jul,cell,350,2,999,0,-1.7,94.215,-40.3,0.885,4991.6,TRUE
47,self-employed,married,professional,yes,no,jun,phone,338,2,999,0,1.4,94.465,-41.8,4.865,5228.1,FALSE
29,services,married,high,yes,no,may,cell,343,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,FALSE
40,admin,married,university,yes,no,may,cell,174,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,FALSE
29,blue-collar,married,high,no,no,jun,phone,718,13,999,0,1.4,94.465,-41.8,4.866,5228.1,FALSE
35,admin,single,high,no,no,apr,cell,146,2,5,2,-1.8,93.075,-47.1,1.405,5099.1,FALSE
34,admin,married,university,no,yes,sep,cell,245,3,999,0,-1.1,94.199,-37.5,0.886,4963.6,TRUE
27,blue-collar,single,middle,yes,no,may,cell,110,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,FALSE
65,retired,married,high,yes,yes,oct,cell,344,2,12,1,-1.1,94.601,-49.5,1.029,4963.6,TRUE
35,technician,single,professional,yes,no,aug,cell,98,1,999,0,1.4,93.444,-36.1,4.963,5228.1,FALSE
36,blue-collar,married,middle,yes,yes,may,phone,36,7,999,0,-1.8,92.893,-46.2,1.344,5099.1,FALSE
40,unemployed,married,professional,no,yes,sep,phone,91,1,999,0,-3.4,92.379,-29.8,0.773,5017.5,TRUE
47,admin,single,university,no,no,oct,cell,767,3,999,0,-1.1,94.601,-49.5,1,4963.6,TRUE
32,management,married,university,yes,no,nov,cell,104,3,999,0,-0.1,93.2,-42,4.021,5195.8,FALSE
32,technician,married,unknown,no,no,jul,cell,221,2,999,0,1.4,93.918,-42.7,4.963,5228.1,FALSE
34,services,single,high,no,no,nov,phone,62,2,999,1,-0.1,93.2,-42,4.191,5195.8,FALSE
31,self-employed,married,university,no,yes,may,phone,66,6,999,0,1.1,93.994,-36.4,4.86,5191,FALSE
41,self-employed,married,middle,yes,no,aug,cell,313,4,999,0,1.4,93.444,-36.1,4.964,5228.1,FALSE
51,services,married,high,yes,no,aug,cell,201,3,999,0,1.4,93.444,-36.1,4.965,5228.1,FALSE
31,technician,single,professional,yes,no,jul,cell,77,3,999,0,1.4,93.918,-42.7,4.961,5228.1,FALSE
39,admin,married,high,yes,no,apr,cell,286,2,999,0,-1.8,93.075,-47.1,1.498,5099.1,FALSE
51,housemaid,married,primary,no,no,aug,cell,253,1,999,0,1.4,93.444,-36.1,4.966,5228.1,FALSE
30,technician,single,high,yes,no,aug,cell,90,1,999,0,1.4,93.444,-36.1,4.963,5228.1,FALSE
34,admin,single,university,yes,no,aug,cell,72,2,999,0,1.4,93.444,-36.1,4.965,5228.1,FALSE
36,admin,married,high,yes,no,may,cell,137,2,999,0,-1.8,92.893,-46.2,1.291,5099.1,FALSE
39,management,single,university,yes,no,apr,cell,48,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,FALSE
25,blue-collar,single,high,yes,no,may,phone,300,3,999,2,-1.8,92.893,-46.2,1.299,5099.1,FALSE
26,admin,single,university,unknown,unknown,aug,cell,115,1,999,0,-2.9,92.201,-31.4,0.861,5076.2,FALSE
37,entrepreneur,married,university,yes,no,jun,phone,460,8,999,0,1.4,94.465,-41.8,4.967,5228.1,FALSE
35,management,divorced,university,no,no,aug,cell,472,3,999,0,1.4,93.444,-36.1,4.965,5228.1,TRUE
35,blue-collar,single,middle,yes,no,may,phone,65,7,999,0,1.1,93.994,-36.4,4.864,5191,FALSE
31,admin,married,university,yes,no,nov,cell,55,1,999,0,-0.1,93.2,-42,4.076,5195.8,FALSE
38,technician,single,university,yes,yes,jun,cell,288,1,999,0,-1.7,94.055,-39.8,0.742,4991.6,FALSE
34,self-employed,married,illiterate,yes,no,nov,cell,51,1,999,0,-0.1,93.2,-42,4.076,5195.8,FALSE
38,services,married,high,yes,yes,may,cell,302,1,999,0,-1.8,92.893,-46.2,1.313,5099.1,FALSE
29,technician,single,university,no,yes,jul,phone,357,7,999,0,1.4,93.918,-42.7,4.957,5228.1,FALSE
37,blue-collar,single,professional,yes,no,may,phone,213,2,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
36,technician,divorced,university,no,yes,jul,cell,127,4,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
